0,106
26,26
0,50
0,270
458,57
447,57
522,522
463,379
701,291
774,776
789,283
389,510
1057,1
87,415
1173,1035
1181,572
1181,1296
1313,1311
1181,572
1370,1374
1417,1416
1415,1419
1417,1417
1417,1417
568,1093
1311,679
1311,1094
568,1093
568,1311
568,871
336,3
1448,545
1482,1481
1484,244
242,204
1093,1484
1487,1484
1484,242
1501,1507
1501,10
1501,1501
1501,1312
1501,10
1501,1509
1501,1508
1313,1313
1515,3
1501,1509
1512,1509
1501,1509
1501,1510
1501,1505
1501,1438
1501,1505
1501,1510
1501,1501
1501,1312
1501,1501
1313,1375
1501,1503
1501,1501
1501,10
1501,1516
1501,1507
1501,1510
1501,10
1501,1503
1501,951
1512,1536
578,1549
831,1055
831,1071
831,394
831,272
1634,424
393,1276
393,1013
393,1702
393,164
1313,1312
1512,1312
1512,1512
1313,1312
1515,1505
1313,1312
1313,1312
1515,1507
1515,1507
1515,1723
1515,1504
1515,1508
1515,1505
1515,1604
1515,1505
1515,3
1515,1507
1759,626
1760,468
370,1794
1864,1236
1898,1899
243,150
1759,512
1796,5
1796,1375
1796,1164
297,804
718,267
1994,806
2032,406
2036,1170
1766,1766
1721,164
1417,1417
1416,1416
370,106
118,1482
1417,1417
456,1267
2275,2240
2292,3
2315,590
2341,1203
2224,761
2224,1879
1994,1626
477,628
2370,2338
806,1995
2411,1888
2411,1034
12,259
12,85
12,2270
1599,566
2275,2238
12,887
1181,614
1181,327
88,1675
2018,2498
2179,1674
1181,646
1898,1899
454,230
454,455
1313,1536
1536,1506
1194,118
495,61
2451,1618
750,1388
484,493
12,85
12,610
12,656
12,1846
1194,67
2739,2740
718,104
1486,1274
1486,676
1486,244
1486,1274
1486,244
2760,2757
2781,2782
2809,2375
1920,2816
2668,2669
2668,739
2668,820
2841,1673
2851,2524
40,2854
297,959
1432,483
828,828
1,140
1,543
1,714
1181,938
1,608
1194,1
26,498
1102,192
687,1232
196,303
2048,54
2288,2289
871,1966
1646,1646
972,328
650,424
415,424
172,424
956,1301
271,271
2192,1984
650,788
1064,3
271,271
354,2186
2974,2415
451,58
164,658
2841,2349
141,3
907,208
471,2304
1194,425
1928,1542
566,710
17,562
1093,221
1193,99
2098,2986
1679,2523
2098,650
615,275
780,135
2440,46
1741,659
1741,1785
63,288
468,2268
720,2565
1744,506
2511,1431
965,1196
676,92
63,288
1546,889
1763,2145
1000,889
1546,1546
1546,893
74,554
1289,1441
1153,1322
126,2227
956,538
2915,159
1614,1335
137,400
241,1355
454,57
771,844
2470,2256
956,3
2314,1893
1024,1696
1696,1695
1608,1691
653,1681
538,229
443,653
956,961
1932,925
2415,3071
558,1540
569,1124
298,791
1403,948
169,1928
2370,1131
1384,1384
1385,2053
1130,1813
1130,1307
1546,3008
63,301
1301,2565
1007,228
1652,273
2887,2731
1639,2193
341,983
712,107
19,888
1093,1093
1043,2772
414,414
26,1237
166,1761
541,123
803,1306
1181,501
991,550
133,535
566,175
317,3
3146,3145
63,82
3138,532
3138,562
176,495
181,49
1181,1199
521,1199
352,198
80,179
3166,3164
63,1278
69,37
451,1648
37,143
1192,1381
37,198
370,2070
302,179
673,99
654,3177
1093,1094
548,2547
166,297
104,229
2292,2237
2271,2422
2292,2422
803,2271
1082,2608
3185,2174
3185,3185
3185,2236
3185,1163
1093,1093
1949,2298
141,2372
1907,1650
2162,936
904,396
2231,1570
3008,3196
1422,2555
559,1284
1180,3092
274,603
287,615
47,1435
3213,3214
1381,1381
3112,450
2118,1647
1558,969
1490,73
395,399
622,265
1847,834
356,1401
63,325
319,3
749,2373
2908,3238
271,1338
3240,3
803,721
262,1380
2338,2370
1849,20
555,281
1947,451
1381,675
608,1003
1181,2053
650,1110
1611,1235
452,1218
566,175
1093,1093
1977,3
2292,4
1065,2199
1604,1978
1740,1742
305,3270
1007,1360
17,731
1007,838
2275,473
1445,991
568,3276
3146,3146
1630,1384
1384,3145
1630,1939
2048,756
3287,3287
459,57
1188,800
454,490
459,3
1878,1403
254,1096
271,328
2373,2908
454,449
489,118
961,834
453,3
1242,1541
1949,1399
804,1834
1181,800
920,580
1963,432
1284,3
77,133
307,1408
2439,2636
443,250
221,2
523,523
221,221
63,2010
221,645
52,223
1567,1770
573,1355
1508,1428
3166,1384
845,2155
94,323
406,679
3077,1377
1764,838
1490,960
327,16
1750,1441
1858,365
146,415
473,1303
2022,218
1129,1577
904,1346
679,1433
1093,1093
905,1433
354,820
566,642
679,1726
3265,1158
2434,1064
1630,1334
63,1274
969,684
1194,1186
1449,2217
564,42
1182,1611
2943,364
561,470
3129,1875
2240,2294
953,1096
2608,1083
718,1098
1064,958
1249,2420
569,615
675,565
1064,793
1509,1504
1509,3
1510,1506
1509,1508
1509,1504
1312,1507
1503,1669
63,3
2010,141
470,247
141,589
1129,2636
133,2252
1705,2252
875,3
875,493
323,973
566,371
1776,485
1744,1745
1741,1624
3028,468
2148,2744
364,291
749,3358
256,2966
566,229
2511,1964
597,1244
803,2531
1572,2800
1232,256
1679,1747
2579,1384
385,46
